,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,8,,,2022-06-13T01:08:00.000Z,0.4744571208206764,1554434735.3531213,24.6016,-3.48500917,-14.02754683,-18.86384075,-11.23266848,-51.25199344,-40.7121262,16100250904.30712,1.5178,21350570436.93,2022-06-13T01:08:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 01:09:59.954923
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342076742.75022835,511616946.142289,,9,,,2022-06-13T01:08:00.000Z,29.76274340786469,1513544812.0200384,38.7417,-2.91571503,-11.97938179,-25.33467507,-41.06949755,-71.69040817,-63.2824515,10181142320.273184,0.9598,15227123891.15,2022-06-13T01:08:00.000Z,,,,,,2022-06-13 01:09:59.954923
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T01:08:00.000Z,0.06252639892466404,815874146.8228431,61.7058,-1.72850489,-10.68883273,-23.98125494,-30.31302607,-55.89370774,-44.95540909,8295425134.255254,0.7813,8295425134.26,2022-06-13T01:08:00.000Z,,,,,,2022-06-13 01:09:59.954923
10,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273451.35490986,273451.35490986,,11,,,2022-06-13T01:08:00.000Z,26345.449214141376,507304211.8444455,69.4989,-0.93008554,-7.34646999,-13.07969898,-10.42488288,-36.09331282,-33.17379727,7204198783.3158655,0.6791,7204198783.32,2022-06-13T01:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-13 01:09:59.954923
11,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6553708109.885559,2022-06-13T01:08:00.000Z,7.2427085855060565,575727223.815571,26.4023,-1.89969416,-9.88948209,-24.2135754,-31.06140252,-60.48814667,-58.90295935,7152749183.307869,0.6743,7990905524.6,2022-06-13T01:08:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-13 01:09:59.954923
12,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7002854386.971564,7002854386.971564,,13,,,2022-06-13T01:08:00.000Z,0.9994576155246987,363032338.78713727,1.8727,-0.01813193,-0.01613214,-0.12364616,-0.02140701,-0.06372785,-0.05746004,6999056147.469275,0.6598,6999056147.47,2022-06-13T01:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-13 01:09:59.954923
13,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92537860058.77217,92537857382.65309,,14,71659659264.0,5385886654.178409,2022-06-13T01:08:00.000Z,0.07515925570251968,1030055559.6457325,33.2673,-1.12074612,-1.32165787,-8.14104032,0.4345985,21.90343563,25.21546528,6955076686.32124,0.6557,6955076485.19,2022-06-13T01:08:00.000Z,,,,,,2022-06-13 01:09:59.954923
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-13T01:08:00.000Z,5.282608797790335,7044479.55486755,5.1647,-4.01862551,-3.86673382,3.90429228,4.85228396,-7.23511942,-9.8896565,5039366479.826425,0.4751,5204634871.76,2022-06-13T01:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-13 01:09:59.954923
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19065900.0,19065900.0,,1,,,2022-06-13T01:10:00.000Z,26312.475070294793,37323348370.86274,35.9339,-1.31261047,-7.40260177,-13.34964814,-10.51529226,-36.17248246,-33.27257049,501671018442.7335,47.2929,552561976476.19,2022-06-13T01:10:00.000Z,,,,,,2022-06-13 01:11:01.402587
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121150292.1865,121150292.1865,,2,,,2022-06-13T01:09:00.000Z,1399.2553756493353,24899400016.655376,17.4494,-2.63278412,-8.67117196,-23.95069788,-31.14570995,-55.15954102,-45.79319621,169520197603.44778,15.9808,169520197603.45,2022-06-13T01:09:00.000Z,,,,,,2022-06-13 01:11:01.402587
2,825,Tether,USDT,tether,34604,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72293981300.94582,79710622658.21005,,3,,,2022-06-13T01:09:00.000Z,0.9988425488155517,63358166159.47843,29.5178,-0.01862056,-0.01579623,-0.0444015,0.0446603,-0.13306975,-0.13827103,72210304546.66055,6.8073,79618361503.6,2022-06-13T01:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-13 01:11:01.402587
3,3408,USD Coin,USDC,usd-coin,4387,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53999115742.27371,53999115742.27371,,4,,,2022-06-13T01:09:00.000Z,1.0001033664778827,6432981812.249556,34.05,-0.00783302,-0.01322354,-0.0716941,-0.03261197,0.00044189,0.03588166,54004697440.67677,5.0911,54004697440.68,2022-06-13T01:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-13 01:11:01.402587
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-13T01:09:00.000Z,246.93454226635083,1471689801.5983977,21.5714,-3.25299369,-8.64851366,-18.77351894,-16.0465251,-41.84002688,-33.60957873,40318724992.89362,3.8009,40773031551.1,2022-06-13T01:09:00.000Z,,,,,,2022-06-13 01:11:01.402587
5,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17742539878.399254,17742539878.399254,,6,,,2022-06-13T01:10:00.000Z,1.00124299885074,6057430085.480382,38.7519,0.06274627,0.0633439,0.07629516,0.10868799,0.22914106,0.201212,17764593835.077312,1.6747,17764593835.08,2022-06-13T01:10:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-13 01:11:01.402587
6,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-13T01:10:00.000Z,0.34149164695298456,1445046416.4176235,28.1027,-1.04880376,-4.98947809,-14.69824255,-20.33539532,-53.17390085,-55.8260436,16508765246.57833,1.5563,34149164695.3,2022-06-13T01:10:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-13 01:11:01.402587
7,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,8,,,2022-06-13T01:09:00.000Z,0.4741459657082927,1554283737.608636,24.5167,-3.57908064,-14.09137444,-18.95669134,-11.28359559,-51.29107517,-40.7646759,16089692151.661842,1.5168,21336568456.87,2022-06-13T01:09:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 01:11:01.402587
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342076742.75022835,511616946.142289,,9,,,2022-06-13T01:09:00.000Z,29.742084108765255,1513674316.5334423,38.6658,-3.03949522,-12.05697739,-25.44604459,-41.11866443,-71.72051114,-63.31205294,10174075254.529747,0.9591,15216554243.63,2022-06-13T01:09:00.000Z,,,,,,2022-06-13 01:11:01.402587
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T01:10:00.000Z,0.062212443355652784,817253735.603913,61.8082,-2.430951,-11.0868539,-24.38296462,-30.61135551,-56.10495836,-45.22517378,8253772408.958323,0.7774,8253772408.96,2022-06-13T01:10:00.000Z,,,,,,2022-06-13 01:11:01.402587
10,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273451.35490986,273451.35490986,,11,,,2022-06-13T01:09:00.000Z,26322.95657291418,509806618.6119862,70.2912,-1.04112774,-7.41981588,-13.21242947,-10.54312442,-36.15144705,-33.23995291,7198048140.096787,0.6786,7198048140.1,2022-06-13T01:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-13 01:11:01.402587
11,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6523593024.3106785,2022-06-13T01:10:00.000Z,7.2094274589759575,575058388.9641187,26.1755,-2.80774795,-10.19610076,-24.69548201,-31.269939,-60.69040118,-59.12781811,7119881431.168274,0.6712,7954186342.17,2022-06-13T01:10:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-13 01:11:01.402587
12,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7002854386.971564,7002854386.971564,,13,,,2022-06-13T01:09:00.000Z,0.9992622211488916,363444824.6385123,1.9864,-0.03683208,-0.04493256,-0.14212279,-0.01676483,-0.08132512,-0.07868092,6997687829.107465,0.6597,6997687829.11,2022-06-13T01:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-13 01:11:01.402587
13,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92537860058.77217,92537857382.65309,,14,71659659264.0,5384653064.402607,2022-06-13T01:09:00.000Z,0.07514204113872644,1030292394.8112237,33.2988,-1.20703551,-1.36091668,-8.17476528,0.42650138,21.88609815,25.17683147,6953483687.425969,0.6555,6953483486.34,2022-06-13T01:09:00.000Z,,,,,,2022-06-13 01:11:01.402587
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-13T01:09:00.000Z,5.281259327316,7042310.91348953,5.1615,-4.06754297,-3.9625839,3.85601993,4.81351002,-7.18326218,-10.09533335,5038079146.894119,0.4749,5203305320.14,2022-06-13T01:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-13 01:11:01.402587
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19065900.0,19065900.0,,1,,,2022-06-13T01:11:00.000Z,26292.947785343807,37349335349.04911,36.0285,-1.43386623,-7.42831055,-13.4021337,-10.64985015,-36.21942307,-33.22896619,501298713180.5865,47.2868,552151903492.22,2022-06-13T01:11:00.000Z,,,,,,2022-06-13 01:12:02.892276
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121150292.1865,121150292.1865,,2,,,2022-06-13T01:10:00.000Z,1396.0597351771112,24921635312.110447,17.4777,-3.04466654,-8.82749483,-24.12731977,-31.26516878,-55.26308197,-45.91038631,169133044826.51483,15.9443,169133044826.51,2022-06-13T01:10:00.000Z,,,,,,2022-06-13 01:12:02.892276
2,825,Tether,USDT,tether,34604,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72293981300.94582,79710622658.21005,,3,,,2022-06-13T01:11:00.000Z,0.9989384794373517,63402237177.372696,29.5117,0.00030248,-0.01208826,-0.03271197,0.05683066,-0.13264342,-0.12665101,72217239753.23915,6.8122,79626008193.2,2022-06-13T01:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-13 01:12:02.892276
3,3408,USD Coin,USDC,usd-coin,4387,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53999115742.27371,53999115742.27371,,4,,,2022-06-13T01:10:00.000Z,0.999989071919663,6436879382.094523,34.01,-0.00590713,-0.02380702,-0.0822393,-0.02775503,0.00136859,0.04349799,53998525635.598755,5.0905,53998525635.6,2022-06-13T01:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-13 01:12:02.892276
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-13T01:10:00.000Z,246.2285124802226,1472560834.5058777,21.5745,-3.69702465,-8.81388995,-18.97500812,-16.24809969,-42.01429281,-33.81214376,40203446585.41595,3.79,40656454200.35,2022-06-13T01:10:00.000Z,,,,,,2022-06-13 01:12:02.892276
5,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17742539878.399254,17742539878.399254,,6,,,2022-06-13T01:11:00.000Z,1.0011953769525963,6064671182.591388,38.8656,0.0520076,0.05692432,0.07542643,0.0984942,0.22547866,0.19550445,17763748901.650414,1.6756,17763748901.65,2022-06-13T01:11:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-13 01:12:02.892276
6,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-13T01:11:00.000Z,0.3412702979423782,1444186994.732096,28.0034,-1.14973281,-5.009468,-14.74875522,-20.42586376,-53.20449871,-55.83448325,16498064548.958729,1.5562,34127029794.24,2022-06-13T01:11:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-13 01:12:02.892276
7,2010,Cardano,ADA,cardano,455,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,8,,,2022-06-13T01:10:00.000Z,0.4726246954077439,1553503657.825464,24.401,-4.31308389,-14.11905189,-19.19984116,-11.41347092,-51.47306627,-40.9694141,16038069291.645027,1.5119,21268111293.35,2022-06-13T01:10:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-13 01:12:02.892276
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342076742.75022835,511616946.142289,,9,,,2022-06-13T01:10:00.000Z,29.667054282244568,1512906631.1928089,38.523,-3.54210449,-12.22213977,-25.68503191,-41.15864,-71.8291822,-63.40449767,10148409295.864435,0.9567,15178167712.92,2022-06-13T01:10:00.000Z,,,,,,2022-06-13 01:12:02.892276
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-13T01:11:00.000Z,0.06202769337012471,818177003.2924997,62.0607,-2.78942456,-11.29551309,-24.60249219,-30.87365472,-56.25302185,-45.3552908,8229261487.173919,0.7751,8229261487.17,2022-06-13T01:11:00.000Z,,,,,,2022-06-13 01:12:02.892276
